latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.75,23.625,349.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),is_day (),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),precipitation (mm),rain (mm),showers (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),pressure_msl (hPa),surface_pressure (hPa)
2026-05-22T11:15,19.3,70,18.4,1,15.1,320,35.6,0.00,0.00,0.00,0.00,2,82,1022.2,981.5

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),precipitation_probability (%),evapotranspiration (mm),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_speed_120m (km/h),wind_speed_180m (km/h),wind_direction_10m (°),wind_direction_80m (°),wind_direction_120m (°),wind_direction_180m (°),wind_gusts_10m (km/h),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),soil_temperature_0cm (°C),soil_temperature_6cm (°C),soil_temperature_18cm (°C),soil_temperature_54cm (°C),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),soil_moisture_3_to_9cm (m³/m³),soil_moisture_9_to_27cm (m³/m³),soil_moisture_27_to_81cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2026-05-15T00:00,7.1,85,0.00,0,0.01,5.1,8.1,10.0,14.3,176,167,167,170,14.8,100,0,0,100,6.6,9.6,12.6,12.7,0.254,0.256,0.264,0.291,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T01:00,6.7,86,0.00,0,0.01,5.1,7.8,9.2,12.7,172,158,159,165,13.7,100,0,0,100,6.3,9.2,12.3,12.7,0.254,0.257,0.264,0.291,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T02:00,6.4,88,0.00,0,0.01,4.8,6.8,8.2,11.2,167,148,151,159,13.0,100,0,0,100,6.0,8.8,12.1,12.7,0.255,0.257,0.265,0.290,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T03:00,6.0,90,0.00,0,-0.00,4.5,7.1,9.2,11.9,166,135,138,151,12.6,100,0,0,100,5.6,8.4,11.8,12.7,0.256,0.258,0.265,0.290,0.303,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,11.5
2026-05-15T04:00,7.0,87,0.00,0,0.01,4.3,8.9,10.7,13.7,156,137,140,150,12.2,100,0,0,100,7.4,8.4,11.5,12.7,0.256,0.258,0.266,0.289,0.303,44.0,6.0,38.0,58.7,44.0,121.0,84.6,11.5,73.0,112.8,84.6,232.6
2026-05-15T05:00,9.9,80,0.00,0,0.02,2.9,8.7,10.7,13.5,120,132,140,151,11.2,100,0,9,100,11.5,9.2,11.3,12.6,0.257,0.259,0.266,0.289,0.303,168.0,70.0,98.0,270.8,168.0,346.2,222.9,92.9,130.0,359.3,222.9,459.3
2026-05-15T06:00,12.3,67,0.00,0,0.08,6.0,8.1,9.7,13.5,115,122,135,151,18.7,100,0,27,100,14.6,10.5,11.2,12.6,0.256,0.259,0.266,0.288,0.303,326.0,169.0,157.0,397.6,326.0,569.2,387.2,200.7,186.5,472.3,387.2,676.1
2026-05-15T07:00,13.7,64,0.00,0,0.16,8.0,10.8,11.0,11.5,126,127,128,129,22.7,100,0,100,100,16.6,12.3,11.3,12.6,0.254,0.258,0.266,0.288,0.303,452.0,222.0,230.0,383.6,452.0,774.9,506.5,248.8,257.7,429.9,506.5,868.4
2026-05-15T08:00,14.7,62,0.00,0,0.22,10.0,14.0,14.3,14.5,131,134,135,136,25.6,100,0,97,100,17.5,13.7,11.5,12.6,0.251,0.256,0.265,0.287,0.302,531.0,205.0,326.0,289.2,531.0,949.3,572.2,220.9,351.3,311.6,572.2,1022.9
2026-05-15T09:00,16.3,57,0.00,0,0.28,11.2,15.3,16.1,16.1,135,137,138,138,27.7,100,0,100,100,19.9,15.0,11.7,12.6,0.248,0.255,0.265,0.286,0.302,673.0,361.0,312.0,447.4,673.0,1080.5,703.4,377.3,326.1,467.6,703.4,1129.3
2026-05-15T10:00,17.8,50,0.00,0,0.31,11.6,15.5,16.1,16.4,144,144,146,147,30.2,13,0,9,4,22.8,16.3,12.1,12.5,0.244,0.252,0.264,0.285,0.302,767.0,464.0,303.0,535.8,767.0,1159.6,780.6,472.2,308.4,545.3,780.6,1180.2
2026-05-15T11:00,19.1,51,0.00,23,0.37,11.1,15.0,15.6,15.9,144,145,146,147,31.0,79,11,28,58,23.8,17.6,12.5,12.5,0.239,0.249,0.262,0.285,0.302,892.0,757.0,135.0,858.1,892.0,1181.3,885.2,751.3,134.0,851.6,885.2,1172.3
2026-05-15T12:00,19.9,45,0.00,53,0.36,8.9,11.5,11.8,12.1,148,148,149,150,29.9,100,11,36,100,24.1,18.8,13.0,12.5,0.236,0.246,0.261,0.284,0.302,824.0,638.0,186.0,746.8,824.0,1144.0,796.7,616.9,179.8,722.0,796.7,1106.0
2026-05-15T13:00,19.7,47,0.00,43,0.31,10.5,14.3,15.1,15.5,153,155,155,155,28.4,100,11,91,100,22.6,19.2,13.5,12.5,0.235,0.245,0.260,0.283,0.302,688.0,454.0,234.0,578.8,688.0,1050.3,645.9,426.2,219.7,543.4,645.9,986.0
2026-05-15T14:00,19.8,46,0.00,8,0.26,13.7,21.8,22.9,23.3,157,158,158,158,33.5,100,0,18,100,21.0,18.9,13.9,12.5,0.233,0.243,0.258,0.282,0.301,548.0,317.0,231.0,468.2,548.0,906.6,495.9,286.8,209.0,423.6,495.9,820.4
2026-05-15T15:00,20.2,43,0.00,13,0.22,12.5,20.9,21.9,22.5,162,165,166,167,34.2,100,0,5,100,20.6,19.0,14.3,12.5,0.232,0.242,0.257,0.282,0.301,416.0,201.0,215.0,372.3,416.0,722.8,357.1,172.5,184.6,319.6,357.1,620.5
2026-05-15T16:00,19.8,43,0.00,0,0.12,12.2,22.0,24.0,25.0,166,170,171,173,30.6,100,0,1,99,18.9,18.3,14.6,12.6,0.232,0.241,0.257,0.281,0.301,231.0,81.0,150.0,212.1,231.0,511.4,180.7,63.3,117.3,165.9,180.7,399.9
2026-05-15T17:00,19.3,45,0.00,0,0.06,9.1,18.0,21.7,24.4,162,164,168,172,28.4,88,0,1,88,16.8,17.6,14.9,12.6,0.233,0.240,0.256,0.281,0.301,133.0,61.0,72.0,284.8,133.0,286.7,80.6,37.0,43.6,172.6,80.6,173.8
2026-05-15T18:00,16.8,52,0.00,0,0.03,6.2,15.3,17.8,21.8,159,161,162,167,23.4,100,6,1,100,14.5,16.8,15.0,12.6,0.233,0.240,0.255,0.280,0.301,21.0,4.0,17.0,49.6,21.0,68.6,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T19:00,14.6,63,0.00,0,0.02,5.5,10.9,12.3,16.8,169,163,165,170,15.8,95,4,23,89,13.0,15.5,15.0,12.6,0.233,0.240,0.255,0.280,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T20:00,12.8,73,0.00,0,0.01,5.4,9.5,10.5,14.1,176,169,172,177,15.1,99,0,18,97,11.8,14.5,15.0,12.6,0.234,0.240,0.254,0.280,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T21:00,11.4,81,0.00,0,0.01,4.7,7.0,7.8,10.8,203,215,214,206,14.0,62,23,46,11,10.8,13.5,14.8,12.6,0.235,0.240,0.254,0.279,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T22:00,10.6,85,0.00,0,0.01,4.8,4.4,4.5,6.8,193,215,209,198,11.9,47,0,47,0,10.1,12.8,14.6,12.6,0.235,0.240,0.253,0.279,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T23:00,10.0,88,0.00,0,0.01,5.1,4.5,4.4,6.5,184,194,189,180,10.8,69,37,53,0,9.5,12.2,14.4,12.6,0.236,0.240,0.253,0.279,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T00:00,9.8,87,0.00,0,0.01,5.0,6.6,7.8,10.3,180,167,167,168,11.9,12,0,0,12,9.1,11.8,14.2,12.7,0.238,0.242,0.254,0.279,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T01:00,9.6,87,0.00,0,-0.00,5.1,8.0,9.8,12.8,172,162,163,169,12.6,29,0,0,29,8.8,11.4,13.9,12.7,0.238,0.242,0.254,0.279,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T02:00,9.5,87,0.00,0,-0.00,5.6,10.0,11.6,15.5,165,154,158,167,14.4,65,0,0,65,8.7,11.0,13.6,12.7,0.239,0.243,0.254,0.278,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T03:00,9.3,87,0.00,0,-0.00,5.6,11.6,13.1,18.1,153,144,148,159,14.8,100,0,0,100,8.5,10.7,13.3,12.7,0.240,0.243,0.254,0.278,0.301,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,15.7
2026-05-16T04:00,10.5,84,0.00,0,0.01,5.6,12.8,14.6,19.3,140,142,147,156,16.2,93,0,0,93,10.4,10.6,13.1,12.7,0.240,0.243,0.254,0.278,0.301,50.0,16.0,34.0,154.4,50.0,125.0,94.5,30.3,64.3,292.0,94.5,236.3
2026-05-16T05:00,13.8,74,0.00,0,0.02,5.2,12.5,15.0,19.6,115,136,145,154,15.8,98,0,13,97,14.7,11.6,12.9,12.7,0.240,0.243,0.253,0.277,0.301,187.0,110.0,77.0,421.0,187.0,349.7,247.4,145.5,101.9,556.9,247.4,462.6
2026-05-16T06:00,15.3,66,0.00,0,0.10,7.3,10.9,12.6,17.5,110,117,127,143,24.1,100,0,88,100,16.9,12.8,12.8,12.6,0.239,0.243,0.253,0.277,0.301,322.0,169.0,153.0,395.3,322.0,572.3,382.0,200.5,181.5,469.0,382.0,679.0
2026-05-16T07:00,16.6,61,0.00,0,0.18,10.1,15.1,16.4,17.1,125,128,130,132,27.4,100,0,44,100,19.0,14.5,12.9,12.6,0.237,0.242,0.253,0.277,0.301,448.0,217.0,231.0,373.5,448.0,777.7,501.7,243.0,258.7,418.3,501.7,870.9
2026-05-16T08:00,17.8,58,0.00,0,0.25,13.3,19.9,20.6,21.1,131,134,134,134,33.5,100,0,20,100,21.0,15.9,13.1,12.6,0.233,0.241,0.252,0.276,0.301,619.0,398.0,221.0,559.7,619.0,951.7,666.8,428.7,238.1,603.0,666.8,1025.2
2026-05-16T09:00,19.2,51,0.00,0,0.31,13.8,20.2,20.7,21.4,137,139,139,139,37.1,100,0,22,100,22.9,17.4,13.4,12.6,0.229,0.239,0.251,0.275,0.300,747.0,521.0,226.0,644.1,747.0,1082.7,780.6,544.4,236.2,673.0,780.6,1131.4
2026-05-16T10:00,20.6,48,0.00,0,0.32,13.6,20.4,21.5,22.0,143,144,145,145,36.0,64,0,19,50,24.9,18.6,13.7,12.6,0.225,0.237,0.250,0.275,0.300,837.0,634.0,203.0,730.5,837.0,1161.7,851.8,645.2,206.6,743.4,851.8,1182.3
2026-05-16T11:00,21.4,41,0.00,3,0.35,13.8,21.7,22.8,23.6,160,161,162,161,34.9,100,0,53,100,23.7,19.6,14.2,12.6,0.220,0.234,0.249,0.274,0.300,804.0,601.0,203.0,679.8,804.0,1183.3,797.9,596.5,201.5,674.7,797.9,1174.4
2026-05-16T12:00,22.1,36,0.00,5,0.31,14.5,22.6,23.7,24.7,161,163,163,164,37.1,100,18,55,100,25.6,20.6,14.6,12.6,0.217,0.231,0.248,0.273,0.300,689.0,433.0,256.0,505.7,689.0,1146.1,666.3,418.7,247.6,489.0,666.3,1108.2
2026-05-16T13:00,21.4,39,0.00,20,0.27,14.5,23.8,25.0,25.6,150,153,153,154,37.8,100,39,54,100,23.4,20.2,15.0,12.7,0.217,0.230,0.247,0.273,0.300,556.0,290.0,266.0,368.8,556.0,1052.6,522.1,272.3,249.8,346.3,522.1,988.4
2026-05-16T14:00,21.1,43,0.10,35,0.24,11.7,19.1,19.9,20.7,146,148,148,149,37.1,100,43,51,100,22.6,20.3,15.4,12.7,0.218,0.228,0.246,0.272,0.299,508.0,267.0,241.0,393.0,508.0,909.2,459.9,241.7,218.2,355.8,459.9,823.1
2026-05-16T15:00,20.9,40,0.00,30,0.17,7.4,12.5,13.5,14.3,133,136,136,137,32.0,100,14,80,100,21.3,20.0,15.7,12.7,0.222,0.229,0.245,0.271,0.299,341.0,126.0,215.0,232.4,341.0,725.7,293.0,108.3,184.7,199.7,293.0,623.6
2026-05-16T16:00,20.0,43,0.00,23,0.10,10.0,18.9,20.5,21.7,165,166,165,165,27.4,100,30,100,100,19.0,19.3,15.9,12.7,0.221,0.228,0.244,0.271,0.299,174.0,31.0,143.0,80.6,174.0,514.7,136.4,24.3,112.1,63.2,136.4,403.4
2026-05-16T17:00,18.4,52,0.00,30,0.03,3.9,7.1,7.6,7.9,202,204,205,204,24.5,100,35,95,100,17.0,18.4,16.0,12.7,0.221,0.228,0.244,0.271,0.299,45.0,1.0,44.0,4.6,45.0,290.4,27.5,0.6,26.9,2.8,27.5,177.7
2026-05-16T18:00,17.0,60,0.00,23,0.01,2.2,0.7,0.5,1.8,279,270,135,101,9.7,99,0,99,34,14.7,17.3,16.1,12.8,0.221,0.228,0.243,0.270,0.299,10.0,0.0,10.0,0.0,10.0,71.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T19:00,15.9,65,0.00,28,-0.00,1.1,3.3,4.7,6.7,270,13,32,54,6.8,87,25,81,2,13.5,16.2,16.1,12.8,0.223,0.228,0.243,0.270,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T20:00,15.2,68,0.00,38,-0.00,2.3,7.3,10.2,13.4,108,70,72,76,10.8,96,51,91,12,13.5,15.4,15.9,12.8,0.224,0.228,0.243,0.270,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T21:00,14.4,74,0.00,30,-0.00,2.3,2.8,4.7,6.8,231,130,113,108,7.9,78,54,67,0,12.6,14.9,15.8,12.8,0.229,0.230,0.243,0.270,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T22:00,13.2,82,0.00,13,-0.00,2.6,4.5,5.9,9.2,304,14,43,69,6.8,92,36,82,21,11.3,14.2,15.6,12.8,0.229,0.231,0.243,0.270,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16T23:00,12.4,86,0.00,15,-0.00,1.9,5.8,8.9,13.0,292,30,47,66,7.6,75,1,35,51,10.8,13.6,15.4,12.8,0.229,0.232,0.243,0.269,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T00:00,12.5,86,0.00,3,-0.00,1.4,9.2,12.3,17.3,90,79,83,90,6.8,75,26,47,35,10.3,13.0,15.1,12.9,0.230,0.232,0.242,0.268,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T01:00,12.1,87,0.00,0,-0.00,0.5,6.2,9.4,13.0,225,80,83,88,5.8,89,38,14,75,9.6,12.5,14.9,12.9,0.230,0.232,0.242,0.268,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T02:00,11.3,91,0.00,0,-0.00,1.8,5.1,8.4,12.7,270,39,50,61,5.8,96,4,3,95,8.9,12.0,14.6,12.9,0.231,0.233,0.242,0.268,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T03:00,10.2,99,0.00,0,-0.00,3.1,3.6,6.9,12.5,234,360,39,57,7.9,94,45,60,81,8.5,11.3,14.3,12.9,0.231,0.233,0.243,0.268,0.298,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,19.7
2026-05-17T04:00,10.7,96,0.00,5,-0.00,2.6,4.5,8.7,13.8,214,29,52,62,8.6,100,64,53,100,11.2,11.3,14.0,12.9,0.232,0.234,0.243,0.268,0.297,37.0,1.0,36.0,9.5,37.0,128.8,68.9,1.9,67.1,17.8,68.9,240.0
2026-05-17T05:00,13.0,89,0.00,18,0.01,1.1,6.2,11.9,17.1,180,54,65,72,8.6,99,27,76,97,14.5,12.1,13.8,12.9,0.232,0.234,0.243,0.267,0.297,127.0,32.0,95.0,121.2,127.0,353.1,167.5,42.2,125.3,159.9,167.5,465.8
2026-05-17T06:00,14.8,77,0.00,38,0.06,4.2,8.4,12.0,18.2,70,80,81,82,16.2,100,59,76,100,16.2,13.2,13.6,12.9,0.231,0.234,0.243,0.267,0.297,184.0,50.0,134.0,116.3,184.0,575.3,218.1,59.3,158.8,137.8,218.1,681.8
2026-05-17T07:00,14.9,67,0.10,35,0.10,6.2,11.6,13.8,18.1,80,85,84,85,19.4,100,54,95,100,14.8,14.0,13.6,12.9,0.230,0.234,0.243,0.267,0.297,162.0,46.0,116.0,78.9,162.0,780.3,181.3,51.5,129.8,88.3,181.3,873.4
2026-05-17T08:00,16.6,65,0.00,38,0.14,9.5,13.8,14.5,15.2,99,97,97,97,24.1,100,73,100,100,19.9,14.7,13.7,12.9,0.229,0.233,0.243,0.267,0.297,308.0,60.0,248.0,84.1,308.0,954.1,331.7,64.6,267.1,90.6,331.7,1027.4
2026-05-17T09:00,17.5,58,0.00,15,0.24,15.0,26.2,28.5,30.0,111,111,111,110,33.5,100,38,100,100,18.9,15.6,13.8,12.9,0.233,0.236,0.243,0.266,0.297,369.0,79.0,290.0,97.4,369.0,1084.8,385.5,82.5,303.0,101.8,385.5,1133.4
2026-05-17T10:00,17.7,59,0.00,3,0.21,10.8,16.9,18.2,18.5,120,119,120,119,35.6,100,3,100,100,19.6,15.9,13.9,12.9,0.231,0.236,0.243,0.266,0.297,345.0,23.0,322.0,26.4,345.0,1163.7,351.1,23.4,327.7,26.9,351.1,1184.2
2026-05-17T11:00,18.8,51,0.00,3,0.27,11.8,19.6,21.3,22.1,117,116,116,116,29.5,100,36,100,100,18.9,16.9,14.1,12.9,0.228,0.234,0.243,0.265,0.297,449.0,94.0,355.0,106.1,449.0,1185.2,445.6,93.3,352.3,105.3,445.6,1176.3
2026-05-17T12:00,20.0,41,0.00,3,0.25,9.2,14.3,15.1,15.8,116,115,115,114,27.7,100,52,100,100,21.0,18.0,14.3,12.9,0.224,0.232,0.242,0.265,0.296,427.0,55.0,372.0,64.1,427.0,1148.1,413.0,53.2,359.8,62.0,413.0,1110.4
2026-05-17T13:00,20.4,40,0.00,3,0.22,8.4,12.3,12.9,13.2,121,122,120,119,23.8,100,46,100,100,21.5,18.4,14.6,12.9,0.222,0.230,0.242,0.265,0.296,390.0,35.0,355.0,44.4,390.0,1054.8,366.3,32.9,333.5,41.7,366.3,990.8
2026-05-17T14:00,20.2,40,0.00,0,0.20,9.8,14.7,15.1,15.3,144,144,142,141,23.8,100,49,100,100,20.3,18.6,14.8,12.9,0.220,0.229,0.241,0.264,0.296,339.0,66.0,273.0,96.8,339.0,911.7,307.1,59.8,247.3,87.7,307.1,825.8
2026-05-17T15:00,20.5,40,0.00,0,0.17,8.0,10.9,11.3,11.3,175,172,171,171,25.9,90,9,85,10,21.7,18.9,15.1,12.9,0.218,0.227,0.240,0.264,0.296,287.0,61.0,226.0,112.0,287.0,728.6,246.8,52.5,194.4,96.3,246.8,626.6
2026-05-17T16:00,19.7,43,0.00,0,0.12,9.4,14.8,15.1,15.5,182,180,180,180,22.0,93,25,86,39,19.3,18.6,15.3,12.9,0.217,0.226,0.240,0.263,0.296,227.0,70.0,157.0,180.8,227.0,517.9,178.3,55.0,123.3,142.0,178.3,406.9
2026-05-17T17:00,19.0,45,0.00,0,0.06,7.9,15.5,18.0,18.9,204,202,200,198,21.6,55,0,53,13,16.7,17.9,15.4,12.9,0.218,0.225,0.239,0.263,0.296,113.0,32.0,81.0,145.6,113.0,294.1,69.7,19.8,50.0,89.8,69.7,181.5
2026-05-17T18:00,16.4,54,0.00,0,0.03,6.3,15.1,19.0,20.0,204,208,207,206,18.7,22,0,23,2,14.2,17.0,15.5,12.9,0.217,0.225,0.239,0.263,0.296,23.0,4.0,19.0,48.0,23.0,75.2,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T19:00,14.4,63,0.00,3,0.01,4.9,9.5,10.7,14.4,197,217,220,217,15.5,72,0,72,11,13.0,15.8,15.5,13.0,0.218,0.224,0.238,0.263,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T20:00,13.8,67,0.00,3,0.01,5.3,12.3,14.4,17.1,242,285,292,295,14.0,75,55,69,0,13.3,15.0,15.5,13.0,0.218,0.224,0.238,0.263,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T21:00,14.5,79,0.00,8,0.01,6.5,14.7,16.8,22.0,276,295,298,308,21.2,64,56,51,0,13.8,14.8,15.4,13.0,0.219,0.224,0.238,0.263,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T22:00,13.8,83,0.00,8,-0.00,5.2,12.9,15.0,19.0,258,288,291,297,20.2,55,46,43,0,12.7,14.4,15.2,13.0,0.220,0.225,0.238,0.262,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-17T23:00,13.0,85,0.00,5,-0.00,3.6,8.7,10.7,14.6,225,287,290,290,14.8,69,47,60,0,11.6,13.9,15.1,13.0,0.220,0.225,0.237,0.262,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T00:00,12.7,85,0.00,8,-0.00,1.6,3.7,5.8,9.4,207,331,330,320,9.7,62,44,51,0,10.6,13.4,14.9,13.0,0.214,0.219,0.231,0.257,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T01:00,12.4,85,0.00,0,-0.00,2.3,2.7,5.0,8.2,231,337,339,331,4.0,53,43,45,0,9.7,12.8,14.7,13.0,0.215,0.219,0.231,0.257,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T02:00,11.2,92,0.00,0,-0.00,3.6,4.2,5.4,8.1,233,290,307,315,8.3,56,43,45,0,9.7,12.2,14.5,13.0,0.216,0.219,0.231,0.257,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T03:00,10.5,95,0.00,5,0.00,4.1,5.7,7.0,9.4,225,288,305,310,9.7,80,54,60,0,10.4,12.1,14.3,13.0,0.216,0.220,0.231,0.257,0.290,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,23.6
2026-05-18T04:00,11.2,91,0.00,18,-0.00,4.1,5.6,7.7,10.4,218,297,311,314,10.4,85,66,55,0,12.0,12.1,14.1,13.0,0.216,0.220,0.231,0.257,0.290,39.0,7.0,32.0,65.9,39.0,132.5,71.7,12.9,58.8,121.1,71.7,243.4
2026-05-18T05:00,12.8,84,0.00,15,0.02,3.9,6.4,8.1,10.2,248,286,302,302,12.2,84,65,47,0,14.5,12.7,13.9,13.0,0.216,0.220,0.231,0.257,0.290,135.0,51.0,84.0,191.4,135.0,356.4,177.6,67.1,110.5,251.8,177.6,468.9
2026-05-18T06:00,13.4,87,0.00,0,0.06,3.1,3.5,5.8,8.2,291,294,300,299,12.2,92,66,73,0,15.4,13.2,13.8,13.0,0.238,0.227,0.232,0.257,0.290,230.0,98.0,132.0,226.7,230.0,578.2,272.3,116.0,156.3,268.4,272.3,684.5
2026-05-18T07:00,14.9,82,0.00,18,0.10,4.3,5.4,5.4,5.4,318,318,318,318,13.3,87,63,61,0,18.0,14.5,13.8,13.0,0.230,0.228,0.232,0.256,0.290,307.0,137.0,170.0,234.1,307.0,782.8,343.5,153.3,190.2,261.8,343.5,875.8
2026-05-18T08:00,15.8,77,0.10,30,0.13,5.6,6.6,6.9,6.9,320,319,317,317,15.5,98,76,88,0,19.3,15.6,13.9,13.0,0.227,0.228,0.232,0.256,0.290,366.0,121.0,245.0,169.2,366.0,956.3,394.0,130.3,263.8,182.2,394.0,1029.5
2026-05-18T09:00,17.2,67,0.10,48,0.16,5.9,7.1,7.1,7.4,317,319,319,317,16.9,79,66,56,0,22.0,16.5,14.0,13.0,0.245,0.239,0.235,0.256,0.289,431.0,137.0,294.0,168.6,431.0,1086.8,450.2,143.1,307.1,176.1,450.2,1135.4
2026-05-18T10:00,17.7,69,0.10,55,0.23,7.2,8.3,8.8,8.8,307,304,305,305,20.2,71,56,40,0,23.2,17.5,14.2,13.0,0.247,0.241,0.236,0.255,0.289,604.0,328.0,276.0,376.3,604.0,1165.6,614.6,333.8,280.9,383.0,614.6,1186.1
2026-05-18T11:00,18.9,63,0.00,65,0.28,7.5,8.6,9.1,8.9,305,303,304,302,20.2,71,56,38,0,24.5,18.8,14.5,13.0,0.241,0.241,0.237,0.255,0.289,736.0,447.0,289.0,503.6,736.0,1187.1,730.5,443.7,286.8,499.8,730.5,1178.2
2026-05-18T12:00,17.9,69,0.20,75,0.25,11.2,14.8,15.0,15.3,318,319,318,319,27.7,95,87,65,27,18.5,19.4,14.9,13.0,0.261,0.233,0.234,0.255,0.289,628.0,340.0,288.0,395.3,628.0,1150.1,607.4,328.9,278.6,382.4,607.4,1112.4
2026-05-18T13:00,17.4,69,0.60,98,0.22,11.4,16.1,16.6,16.9,332,331,330,331,28.8,100,57,70,100,19.2,18.8,15.2,13.0,0.273,0.248,0.235,0.254,0.289,416.0,185.0,231.0,234.1,416.0,1057.0,390.9,173.8,217.0,219.9,390.9,993.1
2026-05-18T14:00,16.5,73,0.20,95,0.15,11.9,18.2,18.8,19.2,331,330,331,332,29.2,98,68,92,51,17.3,18.0,15.4,13.1,0.270,0.255,0.238,0.254,0.289,247.0,40.0,207.0,58.5,247.0,914.1,223.8,36.2,187.6,53.0,223.8,828.4
2026-05-18T15:00,16.1,77,0.40,65,0.12,11.8,18.6,19.4,19.7,337,338,338,339,28.8,90,74,72,0,17.0,17.5,15.5,13.1,0.288,0.268,0.243,0.254,0.289,172.0,35.0,137.0,64.0,172.0,731.3,148.1,30.1,117.9,55.1,148.1,629.6
2026-05-18T16:00,15.2,76,0.10,15,0.10,13.1,21.6,22.7,23.2,328,330,331,330,30.6,82,68,53,0,15.6,16.7,15.6,13.1,0.280,0.272,0.247,0.254,0.288,135.0,42.0,93.0,107.8,135.0,521.1,106.3,33.1,73.2,84.9,106.3,410.2
